id,name,phone,website_url
457,Campbell Brewing Co,4088662699,
458,Can Of Worms Brewing,8187975520,http://www.canofwormsbrewing.com
459,Canyon Club Brewery,8087992005,http://www.canyonclub.works
460,Canyon Lakes Golf Course & Brewery,,http://www.canyonlakesgolfbrew.com
461,Captain Fatty's,,http://www.captainfattys.com
462,Carmel Valley Brewing Company,8316594341,http://www.carmelvalleybrewing.com
463,Casa Agria Specialty Ales,8054851454,
464,Catalina Island Brew House,3105906905,http://www.catalinaislandbrewhouse.com
465,Cayucos Brewing Co,8059951993,http://www.cayucosbeer.com
466,Cebula Craft Brewing LLC dba GameCraft Brewing,9497340910,http://www.gamecraftbrewing.com
467,Cedar Crest Brewing and Wine Bar,5307279016,http://www.facebook.com/enjoythestoreredbluff
468,Cellador Ales,,http://www.celladorales.com
469,Cellarmaker Brewing Company,4158633940,http://www.cellarmakerbrewing.com
470,Central Coast Brewing Co - Higuera St.,8057832739,
471,Central Coast Brewing Co - Monterey St.,8057832739,http://www.centralcoastbrewing.com
472,Cerveceria Del Pueblo,,
473,Channel Brewing Co.,2094904133,http://www.channelbrewing.co
474,Chapman Crafted Beer,8448552337,http://www.chapmancrafted.beer
475,Chau Tien Beer Company,7072808044,http://www.paleale.com
476,Chihuahua Brewing Co.,9493242919,
477,Chino Valley Brewery,9512917117,http://www.chinovalleybrewery.com
478,ChuckAlek Independent Brewers,,http://www.chuckalek.com
479,Chula Vista Brewery,6196168806,http://www.chulavistabrewery.com
480,Circle 9 Brewing,8586342537,http://www.circle9brewing.com
481,Cismontane Brewing Co,9498882739,http://www.cismontanebrewing.com
482,Citizen Brewers,7605877989,http://www.citizenbrewers.com
483,Claimstake Brewing Company,9166615249,http://www.claimstakebrewing.com
484,Clandestine Brewing,,http://www.clandestinebrewing.com
485,Claremont Craft Ales,9096255350,http://www.claremontcraftales.com
486,Clayton Brewing Co,9093944900,http://www.claytonbrewingco.com
487,Cleophus Quealy Beer Company,,http://www.cleoph.us
488,Climber Nine Brewing,,
489,Cloverdale Ale Company's Ruth McGowan's Brewpub,7078949610,http://www.ruthmcgowansbrewpub.com
490,Coachella Valley Brewing Co,7603435973,http://www.cvbco.com
491,Coastal Star Brewing Company,8053284677,http://www.coastalstarbrewing.com
492,Cold Water Brewery and Grill,5305444677,http://www.tahoecoldwaterbrewery.com
493,Common Space Brewery,3106662825,http://www.commonspace.la
494,Congregation Ales,6263342337,http://www.congregationalehouse.com
495,Constellation Brands,,
496,Converge Brewing Company,3076908538,
497,Cool Beerwerks,5308855866,http://www.cbwbeer.com
498,Cooperage Brewing Co.,7072939787,http://www.cooperagebrewing.com
499,Coronado Brewing Co,6194374452,http://www.coronadobrewingcompany.com
500,Coronado Brewing Co - Production Facility,6192752215,
501,Corralitos Brewing Co,8317282311,http://www.corralitosbrewingco.com
502,Cosmic Brewery,4242592337,http://www.cosmicbrewery.com
503,Council Brewing - Magic Factory,8582560038,
504,Council Brewing Company,,
505,Council Brewing Company,8582560038,http://www.councilbrew.com
506,Craft Artisan Ales,8317177543,
507,Craft Brewing Company,9516742562,http://www.craftbrewibgcompany.com
508,Craftsman Brewing Co,6262962537,http://www.craftsmanbrewing.com
509,Crooked Goat Brewing,7078273893,http://www.crookedgoatbrewing.com
510,Crooked Lane Brewing Co,5306137434,http://www.crookedlanebrewing.com
511,Culture Brewing Co,8583451144,http://www.culturebrewingco.com
512,Culver Beer Company,7608142355,http://www.culverbeer.com
513,Danville Brewing Company,,
514,Dark Sea Cinema And Brewery,,http://microcinemabrewery.com
515,Dead Oak Brewing Company,6023327027,http://www.facebook.com/deadoakbrewing
516,Deans Brothers Brewing Co.,7145422001,http://www.deansbros.com
517,Death Valley Brewing,7608524273,http://www.deathvalleybrewing.com
518,Deft Brewing,8589995728,http://www.deftbrewing.com
519,Del Cielo Brewing Co.,9253301229,http://www.delcielobrewing.com
520,Delicious Science Brewing,9513522739,http://www.delicioussciencebreing.com
521,Dempsey's Restaurant And Brewery,7077659694,http://www.dempseys.com
522,Desert Barn Brewing Co.,,
523,Device Brewing Company,9167372739,http://www.devicebrewing.com
524,Devil's Canyon Brewing Company,6505922739,http://www.DevilsCanyon.com
525,Devil's Potion Brewing Company LLC,7605329091,http://www.devilspotion.com
526,Dfamle Enterprises LP (DBA Four Sons Brewing),,
527,Diamond Mountain Brewery,5302521369,http://www.diamondmountainbrewery.com
528,Dionysus Brewing Co.,6618336000,http://www.dionysusbrewing.com
529,Discretion Brewing,8313160662,http://www.discretionbrewing.com
530,Diving Dog Brewhouse,5103061914,http://www.divingdogbrew.com
531,Division 23 Brewing,8587521924,http://www.division23brewing.com
532,Docent Brewing,,http://www.docentbrewing.com
533,Dos Desperados Brewery,7605666209,http://www.dosdesperadosbrew.com
534,Double Peak Brewing Company,,
535,Downtown Joes Brewery and Restaurant,7072582337,http://www.downtownjoes.com
536,Dr Hops Kombucha Beer,3109168090,http://www.DrhopsKombuchaBeer.com
537,Dr Jekyll's Craft Beer,3102738339,http://www.drjekylls.com
538,Dragon's Tale Brewery,9095292688,http://www.dragonstalebrewery.com
539,Drake's Brewing Co,5105682739,http://www.drinkdrakes.com
540,Draughtsman Brewery,,
541,Draughtsmen Aleworks,8053872577,http://www.draughtsmenaleworks.com
542,Dreaming Dog Brewery,,
543,Dry River Brewing,2133755235,http://www.dryriverbrewing.com
544,Duck Foot Brewing Co.,8584337916,http://www.duckfootbeer.com
545,Dudes' Brewing Co,4242712915,http://www.thedudesbrew.com
546,Dueling Dogs Brewing Company,9164348141,http://www.duelingdogsbrewing.com
547,Dunbar Brewing,8057049050,
548,Dunloe Brewing LLC,5302313502,http://Dunloebrewing.com
549,Dunsmuir Brewery Works,5302351900,http://www.dunsmuirbreweryworks.com
550,Dust Bowl Brewing Co,2096341934,http://www.dustbowlbrewing.com
551,Dutch's BrewHouse,5623361326,http://dutchsbrewhouse.com
552,E.J. Phair Brewing Co,9256804253,http://www.ejphair.com
553,E.J. Phair Brewing Co.,9252529895,http://www.ejphair.com
554,Eagle Rock Brewery,3232577866,http://www.eaglerockbrewery.com
555,Earth And Fire Brewing Company,8052702959,http://Www.earthandfirebrewing.com
556,East Brother Beer Company,5102304081,http://www.eastbrotherbeer.com
557,East Cliff Brewing Company,8317135540,http://www.eastcliffbrewing.com/
558,Ebullition Brew Works,7608421046,http://Www.ebullitionbrew.com
559,Eckert Malting and Brewing Co,5303422320,http://www.eckertmaltingandbrewing.com
560,Eel River Brewing Co,7077252739,http://www.eelriverbrewing.com
561,Eel River Brewing Co - Facility and Warehouse,7077641772,
562,Eight Bridges Brewing,9259619160,http://www.eightbridgesbrewing.com
563,Einstok Beer Company,4242181168,http://einstokbeer.com
564,El Dorado Brewing Co,5305584188,http://www.eldobrew.com
565,El Segundo Brewing Co,3105293882,http://www.elsegundobrewing.com
566,El Toro Brewing Company Brewpub,,
567,Electric Brewing Co,9516962266,http://www.electricbrewingcompany.com
568,Elevation 66 Brewing Co,5308489176,http://www.elevation66.com
569,Elkhorn Slough Brewing Company,8312883152,http://www.elkhornsloughbrew.com
570,Enegren Brewing Co,8055520602,http://www.enegrenbrewing.com
571,English Ales Brewery,8318833000,http://www.englishalesbrewery.com
572,Epidemic Ales,9255668850,http://www.epidemicales.com
573,Eppig Brewing,6195011840,http://www.eppigbrewing.com
574,Escape Craft Brewery,9097133727,http://www.escapecraftbrewery.com
575,Escondido Brewing Company,,http://www.escobrewco.com
576,Etna Brewing Co LLC,5304675277,http://www.etnabrew.com
577,Euryale Brewing Company,9515308865,http://www.euryalebrewing.com
578,Evans Brewing Co / Bayhawk Ales,7147080082,http://www.evansbrewco.com
579,Faction Brewing Co,5105232739,http://www.factionbrewing.com
580,Fair Oaks Brew Pub,,http://www.fairoaksbrewpub.com
581,Fall Brewing Company,6195010903,http://www.fallbrewing.com
582,Fall River Brewing Company,,http://www.fallriverbrewing.com
583,Fallbrook Brewing Co,,http://www.fallbrookbrewing.com
584,Falls Canyon Brewing Co.,,
585,Farmers Brewing Co,5306246053,http://www.farmersbrewing.com
586,Faultline Brewing Co,4087362739,
587,Feather Falls Brewing Co,5305344059,http://www.featherfallscasino.com
588,Feather River Brewing Co,5308730734,http://www.featherriverbrewing.com
589,Feathered Serpent Brewery,3237079238,
590,Federation Brewing,,http://www.federationbrewing.com
591,Ferment.Drink.Repeat,,
592,Fieldwork Brewing Co,5108981203,http://www.fieldworkbrewing.com
593,FiftyFifty Brewing Co,5305872337,http://www.fiftyfiftybrewing.com
594,FiftyFifty Brewing Production Facility,5305872337,
595,Figueroa Mountain Brewing,8056942252,http://www.figmtnbrew.com
596,Figueroa Mountain Brewing - Arroyo Grande,8058869275,http://www.figmtnbrew.com
597,Figueroa Mountain Brewing - Santa Barbara,8058869275,http://www.figmtnbrew.com
598,Figueroa Mountain Brewing - Westlake Village,8058869275,http://www.figmtnbrew.com
599,Final Draft Brewing Company,3105693868,http://www.finaldraftbrewingcompany.com
600,Firehouse Grill & Brewery,4087739500,http://www.firehousegrill.com
601,Fireman's Brew,8188832739,http://www.firemansbrew.com
602,Firestone Walker Barrelworks,8056861557,http://www.firestonewalker.com
603,Firestone Walker Brewing Co,8052255911,http://www.firestonebeer.com
604,Firestone Walker Brewing Co,3104398264,
605,First Water Brewing Company,,http://firstwaterbrewing.com
606,Five Suns Brewing,9259576706,http://www.fivesunsbrewing.com
607,Five Threads Brewing Company,,
608,Five Window Beer Co,2097122336,http://www.fivewindow.com
609,Flat Fish Brewing,8054849600,http://www.flatfishbrewing.com
610,Flatland Brewing Company,9167533116,http://www.flatlandbrewingco.com
611,Fogbelt Brewing Co,7079783400,http://www.fogbeltbrewing.com
612,Fort Point Beer Company,4159064021,http://www.fortpointbeer.com
613,Fort Rock Brewing,9169364616,http://www.fortrockbrewing.com
614,Fossil Fuels Brewing Co,5103815739,
615,Fountainhead Brewing Co,9162284610,http://www.fountainheadbrewingco.com
616,Four Sons Brewing,7145847501,http://www.foursonsbrewing.com
617,FreeWheel Brewing Co,,
618,Frogtown Brewery,3234522739,http://www.frogtownbrewery.com
619,Full Circle Brewing Co,5592646323,http://www.fullcirclebrewing.com
620,"G8 Development, Inc.",6198233402,
621,Garage Brewing Company,9516001945,http://www.garagebrewco.com
622,GBC,,
623,Geartooth AleWerks,4084832679,http://www.geartoothalewerks.com
624,Ghost Town Brewing,5109266728,http://www.ghosttownbrewing.com
625,Gilman Brewing Company,,http://www.gilmanbrew.com
626,Globier,7757623818,http://www.drinkglobier.com
627,GoatHouse Brewing Co.,9167409100,http://www.goathousebrewing.com
628,Gold Hill Brewery,5306266522,http://www.goldhillvineyard.com
629,Golden Road Brewing,2135426039,http://www.goldenroad.la
630,Golden Road Brewing,7149124015,
631,Golden Road Brewing Co,9163829445,
632,Golden State Brew and Grill,4088467070,
633,Golden State Brewery,4087272337,http://www.goldenstate.beer
634,Gordon Biersch Brewery Restaurant - Burbank,8185695240,http://www.gordonbiersch.com/restaurant
635,Gordon Biersch Brewery Restaurant - San Diego,6196881120,http://www.craftworksrestaurants.com
636,Gordon Biersch Brewing Co,4082781008,http://www.gordonbiersch.com
637,GravSouth Brewing Co.,7077534198,http://www.gravsouthbrewco.com
638,Great Beer Co,8187182739,http://www.greatbeerco.com
639,Great Change Brewing,6195170736,http://www.greatchangebrewing.com
640,Green Cheek Beer Company,7149988172,
641,Green Flash Brewing Co,8586220085,http://www.greenflashbrew.com
642,Greywolf Brewing,,http://www.greywolfbrewing.com
643,Gridlock Brewing Co,4088358794,http://www.gridlockbrewing.com
644,Grillin & Chillin Alehouse,8316372337,http://www.relaxgrillinchillin.com
645,Groundswell Brewing Co,6107499123,http://www.groundswellbrew.com
646,Guadalupe Brewery,8587514278,http://www.guadalupebrewery.com
647,Gunwhale Ales,9492399074,http://www.gunwhaleales.com
648,Gyppo Ale Mill,7072233443,
649,H2OPS LLC,7143924414,http://www.h2ops.com
650,Half Door Brewing Company,,http://www.halfdoorbrewing.com
651,Half Moon Bay Brewing Co,6507282739,http://www.hmbbrewingco.com
652,Hamilton Family Brewery,9099897050,http://hamiltonfamilybrewery.com
653,Hand-Brewed Beer,8189641422,http://www.handbrewedbeer.com
654,Hangar 24 Craft Brewery,9093891400,http://www.hangar24brewery.com
655,Hapa's Brewing Company,4089823299,http://hapasbrewing.com/
656,Hardwood Bar and Smokery,4157962437,http://www.hardwoodsf.com
657,Hare In the Forest,9105457759,http://www.hareintheforest.com
658,Harmonic Brewing,4158726817,http://www.harmonicbrewing.com
659,Headlands Brewing Company,4158604226,http://www.headlandsbrewing.com
660,Helix Brewing Co,6197418447,http://www.drinkhelix.com
661,Hello Brew Co.,,http://www.hellobrewco.com
662,"Helm's Brewing Company, LLC",2092024308,http://www.helmsbrewingco.com
663,HenHouse Brewing,,http://www.henhousebrewing.com
664,Henhouse Brewing Company Palace of Barrels,,
665,Henson Brewing,,http://www.facebook.com/HensonBrewing/
666,Heretic Brewing Company,7073894573,http://www.hereticbrewing.com
667,Hermitage Brewing Company,4082910966,http://www.hermitagebrewing.com
668,Heroes Restaurant and Brewery,9512480722,http://www.heroesrestaurantandbrewery.com
669,High Water Brewing,5304409098,http://www.highwaterbrewing.com
670,Highland Park Brewery,4255011255,http://www.hpb.la
671,Highland Park Brewery,3237396459,
672,Highway 1 Brewing Company,6508799243,http://www.highway1brewing.com
673,Hillcrest Brewing Company,6192694323,http://www.hillcrestbrewingcompany.com
674,Hodad's Brewing Company,8582782770,
675,Hoi Polloi Brewpub and Beat Lounge,5108587334,
676,Hollister Brewing Co,8059682810,http://www.holisterbrewco.com
677,Holy Craft Brewing Co,4152690738,http://www.holycraftbrewery.com
678,Homage Brewing,6263770930,http://www.homagebrewing.com/
679,Home Brewing Co.,6194506165,http://www.thehomebrewerssd.com
680,Hop Creek Pub,7072577708,http://www.hopcreekpub.com
681,Hop Dogma Brewing Company,6505608729,http://www.hopdogma.com
682,Hop Secret Brewing Co,,http://www.hopsecretbrewing.com
683,Hoparazzi Brewing Co,,
684,Hoppy Brewing Co,9164514677,http://www.hoppy.com
685,HopSaint Brewing Company,3102144611,http://www.hopsaint.com
686,Horus Aged Ales,3103475685,http://www.horusbeer.com
687,House Beer,3103103331,http://www.housebeer.us
688,House Of Pendragon Brewing Co,5593467786,http://www.hopbeer.com
689,Humble Farmer Brewing Co.,7605450037,
690,"Humble Farmer Brewing Co., Inc.",7603567066,http://www.humblefarmerbrewing.com
691,Humble Sea Brewing Co,8314316189,http://www.humblesea.com
692,Humboldt Regeneration,7077388225,http://www.humboldtregeneration.com
693,Humboldt Springs Brewing Co,7074993050,
694,Huntington Beach Beer Co,7149605343,http://www.hbbeerco.com
695,HWY 50 Brewery,,http://www.hwy50brewery.com
696,I & I Brewing,9095913915,http://www.iandibrewing.com
697,Idol Beer Works,,http://www.idolbeerworks.com
698,Idyllwild Brewpub,9516590163,http://www.idyllwildbrewpub.com
699,Inc 82 Brewing,9255608344,http://www.inc82.com
700,Independent Brewing Co,,
701,Indian Joe Brewing,7602953945,http://www.indianjoebrewing.com
702,Indian Valley Brewing,4153014983,http://www.indianvalleybrewing.com
703,Indian Wells Brewing Co,7603775989,http://www.mojave-red.com
704,Indie Brewing Company,3233544285,http://indiebrewco.com
705,Inland Empire Brewing Co,9516437687,http://www.iebrew.com
706,Inland Wharf Brewing Company,9516967999,http://www.inlandwharfbrewing.com
707,Innovation Brew Works,9098692788,http://www.ibrewworks.com/
708,Institution Ale Company,8054823777,http://www.institutionales.com
709,Intergalactic Brewing Co,8587500601,http://www.intergalacticbrew.com
710,Iron Fist Brewing Co,7602166500,http://www.ironfistbrewing.com
711,Iron Springs Pub & Brewery,4154851005,http://www.ironspringspub.com
712,Iron Triangle Brewing Company,3109905702,http://www.irontrianglebrewing.com
713,Ironfire Brewing Company,9512961397,http://www.ironfirebrewing.com
714,Island Brewing Co,8057458272,http://www.islandbrewingcompany.com
715,Jack Russell Farm Ales,5306479420,http://www.jackrussellbrewing.com
716,Jacked Up Brewery,7603000633,http://jackedupbrewery.com
717,Jackrabbit Brewing Co,2096120259,http://www.jackrabbitbrewingcompany.com
718,Jack's Brewing Co,5107962036,
719,Jamul Brewing Co. - Production Only,6195179829,http://www.jamulbrewingco.com
720,John Scott Brewing Co.,7144702055,
721,Johnny's Calistoga / Mud City Brews,7079425938,http://www.johnnyscalistoga.com
722,JP DasBrew,5102705345,http://www.dasbrewinc.com
723,JT Schmids Restaurant & Brewery,7146349200,http://www.jtschmids.com
724,Julian Brewing Co,7607653757,http://www.baileybbq.com
725,Junction Brewery & Grill,7076492285,http://www.junctionbreweryandgrill.com
726,June Lake Brewing,,http://www.junelakebrewing.com
727,Jupiter,5108438277,http://www.jupiterbeer.com
728,Karl Strauss Brewing Co,9512257963,http://www.karlstrauss.com
729,Karl Strauss Brewing Co,8582732739,http://www.karlstrauss.com
730,Karl Strauss Brewing Co - Sorrento Mesa,8585872739,http://www.karlstrauss.com
731,Karl Strauss Brewing Co - 4S Ranch,8582732739,http://www.karlstrauss.com
